 0.0597002114, 0.0354058036, 0.0816718980, 0.0736365383, 0.0777797707, 0.0521042854, 0.1020741785, 0.0724437896, 0.0824879892, 0.0909000064, 0.0187700980, 0.0000000000, 0.0256754852, 0.0860034591, 0.0965498687, 0.0000000000, 0.0282493114, 0.1829299853, 0.0925321888, 0.0393607072, 0.0460777657, 0.1426904106, 0.0256127090, 0.0000000000, 0.0000000000, 0.1462686567, 0.1172032541, 0.0652872974
 0.1210953815, 0.0117391583, 0.0384190635, 0.0556197553, 0.0745781821, 0.0306975850, 0.1859432451, 0.0494049068, 0.1667964897, 0.1312023573, 0.0442572545, 0.0256754852, 0.0000000000, 0.0136224457, 0.0151918519, 0.0844968292, 0.0639689962, 0.2136903466, 0.1833694190, 0.2427557492, 0.0000000000, 0.1322067773, 0.0912138876, 0.0302581513, 0.1382332970, 0.1387982833, 0.2205329575, 0.0000000000
 0.1884542950, 0.0000000000, 0.0387957210, 0.1022625072, 0.1260547050, 0.0218461341, 0.0333969637, 0.0580680290, 0.0262404715, 0.2033322657, 0.0000000000, 0.0860034591, 0.0136224457, 0.0000000000, 0.1167638204, 0.0665428224, 0.1339645122, 0.0840573954, 0.1043341234, 0.0998770098, 0.0214067004, 0.0309486900, 0.0054615335, 0.0169495868, 0.1562500801, 0.0187700980, 0.0731343284, 0.1178310166
 0.0549292166, 0.0753942733, 0.1151316379, 0.0484632631, 0.1001908910, 0.1141272180, 0.1410582282, 0.1065940683, 0.1254269425, 0.0971148549, 0.0000000000, 0.0965498687, 0.0151918519, 0.1167638204, 0.0000000000, 0.0963615399, 0.0441944783, 0.0580680290, 0.1258663763, 0.2116815066, 0.0575030427, 0.0846223817, 0.0170123631, 0.0748920633, 0.1379194158, 0.0320158862, 0.0860034591, 0.0617090513
 0.0000000000, 0.0000000000, 0.1718813657, 0.0305720325, 0.0728832234, 0.1234808789, 0.0923438601, 0.0684888860, 0.0000000000, 0.0383562872, 0.0501582218, 0.0000000000, 0.0844968292, 0.0665428224, 0.0963615399, 0.0000000000, 0.0000000000, 0.1356594709, 0.1014464160, 0.0799141631, 0.1285657549, 0.0359707898, 0.1010069823, 0.0691794248, 0.0344013836, 0.0033271411, 0.1472103004, 0.0632784575
 0.0053987573, 0.1090423419, 0.0580052527, 0.0475216194, 0.0000000000, 0.0000000000, 0.1163243867, 0.0644084300, 0.0748292870, 0.0365985523, 0.1983101659, 0.0282493114, 0.0639689962, 0.1339645122, 0.0441944783, 0.0000000000, 0.0000000000, 0.0341502786, 0.0706860547, 0.0067798347, 0.0404279034, 0.0268682339, 0.0939760425, 0.1226647876, 0.0429389533, 0.0414950996, 0.0154429569, 0.0001255525
 0.1190865415, 0.1479008392, 0.0531087054, 0.0531087054, 0.0344013836, 0.0000000000, 0.1402421370, 0.0534853629, 0.1617743899, 0.0972404074, 0.0607674076, 0.1829299853, 0.2136903466, 0.0840573954, 0.0580680290, 0.1356594709, 0.0341502786, 0.0000000000, 0.0959848825, 0.0000000000, 0.0306975850, 0.0000000000, 0.0260521427, 0.0608929601, 0.1416232144, 0.0266799052, 0.0902094677, 0.0377913010
 0.1165127154, 0.1551201076, 0.1101095381, 0.0133085645, 0.0843712767, 0.2040228044, 0.0999397860, 0.0666683749, 0.0261149190, 0.1160732817, 0.0630273525, 0.0925321888, 0.1833694190, 0.1043341234, 0.1258663763, 0.1014464160, 0.0706860547, 0.0959848825, 0.0000000000, 0.1610838511, 0.0428134008, 0.1289424124, 0.1340900647, 0.0782819807, 0.1664826084, 0.0667311511, 0.0236666453, 0.0693049773
 0.0670450323, 0.2413118955, 0.1236692076, 0.1101095381, 0.1656037410, 0.1143155467, 0.1052129908, 0.1435692781, 0.1354711421, 0.0671078086, 0.0057754148, 0.0393607072, 0.2427557492, 0.0998770098, 0.2116815066, 0.0799141631, 0.0067798347, 0.0000000000, 0.1610838511, 0.0000000000, 0.2013862020, 0.1648504260, 0.1048363334, 0.0369124335, 0.1369149958, 0.1354083659, 0.0000000000, 0.0710627122
 0.1214720389, 0.1337761835, 0.0476471719, 0.0909000064, 0.0843712767, 0.1137505605, 0.0715021459, 0.1177682403, 0.0591980014, 0.0199000705, 0.1463314330, 0.0460777657, 0.0000000000, 0.0214067004, 0.0575030427, 0.1285657549, 0.0404279034, 0.0306975850, 0.0428134008, 0.2013862020, 0.0000000000, 0.0662917174, 0.0731343284, 0.1650387547, 0.1386099545, 0.0418089808, 0.1530484914, 0.1306373711
 0.1315162385, 0.0600140926, 0.0721299084, 0.2166408302, 0.0933482801, 0.0247966178, 0.1807955929, 0.0000000000, 0.2585753635, 0.1202792902, 0.2186496701, 0.1426904106, 0.1322067773, 0.0309486900, 0.0846223817, 0.0359707898, 0.0268682339, 0.0000000000, 0.1289424124, 0.1648504260, 0.0662917174, 0.0000000000, 0.0777169944, 0.1154455192, 0.1225392352, 0.0228505541, 0.1038946896, 0.0662289411
 0.0704977260, 0.1059663058, 0.0069053872, 0.0892050477, 0.2121209404, 0.0308859138, 0.0364102236, 0.0101697521, 0.1324578823, 0.1201537377, 0.0511626417, 0.0256127090, 0.0912138876, 0.0054615335, 0.0170123631, 0.1010069823, 0.0939760425, 0.0260521427, 0.1340900647, 0.1048363334, 0.0731343284, 0.0777169944, 0.0000000000, 0.0408045609, 0.1521068477, 0.0168240343, 0.0751431683, 0.0452616745
 0.0449477932, 0.2596425597, 0.0137479982, 0.0172634681, 0.0000000000, 0.0000000000, 0.0000000000, 0.1819883416, 0.1514790853, 0.0586330152, 0.0721926846, 0.0000000000, 0.0302581513, 0.0169495868, 0.0748920633, 0.0691794248, 0.1226647876, 0.0608929601, 0.0782819807, 0.0369124335, 0.1650387547, 0.1154455192, 0.0408045609, 0.0000000000, 0.1494702453, 0.0315764525, 0.1364755621, 0.0412439946
 0.1002536673, 0.0345269361, 0.0619601563, 0.1186471078, 0.1381077445, 0.0381679585, 0.1774684517, 0.0376657485, 0.1492191403, 0.1431926206, 0.1379194158, 0.0000000000, 0.1382332970, 0.1562500801, 0.1379194158, 0.0344013836, 0.0429389533, 0.1416232144, 0.1664826084, 0.1369149958, 0.1386099545, 0.1225392352, 0.1521068477, 0.1494702453, 0.0000000000, 0.0078470309, 0.1875126513, 0.0563730703
 0.0518531804, 0.1030158222, 0.0411812184, 0.0627762475, 0.0342758311, 0.0234783166, 0.0433783870, 0.0711882647, 0.0173262443, 0.0406790084, 0.1327089873, 0.1462686567, 0.1387982833, 0.0187700980, 0.0320158862, 0.0033271411, 0.0414950996, 0.0266799052, 0.0667311511, 0.1354083659, 0.0418089808, 0.0228505541, 0.0168240343, 0.0315764525, 0.0078470309, 0.0000000000, 0.1334623022, 0.0724437896
 0.0424367433, 0.2179591314, 0.1128716930, 0.1249875088, 0.0000000000, 0.0473960669, 0.1743924156, 0.0776542182, 0.1457664467, 0.0000000000, 0.1189609890, 0.1172032541, 0.2205329575, 0.0731343284, 0.0860034591, 0.1472103004, 0.0154429569, 0.0902094677, 0.0236666453, 0.0000000000, 0.1530484914, 0.1038946896, 0.0751431683, 0.1364755621, 0.1875126513, 0.1334623022, 0.0000000000, 0.0641573250
 0.0436922683, 0.0507859842, 0.0763986932, 0.0917160976, 0.0536109154, 0.0984331561, 0.1219114727, 0.1114906156, 0.0000000000, 0.0427506246, 0.0333969637, 0.0652872974, 0.0000000000, 0.1178310166, 0.0617090513, 0.0632784575, 0.0001255525, 0.0377913010, 0.0693049773, 0.0710627122, 0.1306373711, 0.0662289411, 0.0452616745, 0.0412439946, 0.0563730703, 0.0724437896, 0.0641573250, 0.0000000000
